13,
13,
14,
10,
12,
11,
13,
12,
12,
11,
10,
12,
11,
11,
11,
11,
11,
12,
12,
11,
12,
11,
11,
11,
12,
11,
12,
11,
11,
13,
12,
12,
13,
12,
12,
13,
12,
12,
11,
14,
12,
11,
12,
10,
11,
9,
10,
10,
11,
10,
10,
10,
10,
11,
10,
10,
11,
10,
10,
10,
10,
10,
11,
10,
10,
10,
10,
10,
11,
10,
11,
11,
10,
11,
11,
11,
12,
9,
10,
12,
13,
12,
12,
11,
11,
11,
11,
11,
11,
11,
11,
11,
11,
15,
15,
12,
11,
11,
11,
11,
